id_visita,idPais,idDepartamento,idTiempo,idMotivo,idVia,noches_estadia,gasto_total
16409,3,5,1059,1,2,3,1245
16410,3,3,1082,1,1,9,1268
16411,2,6,544,1,1,8,1886
16412,3,5,1320,2,2,9,1297
16413,2,8,243,3,1,2,1127
16414,5,5,628,2,2,9,2030
16415,5,1,1324,5,2,8,1126
16416,2,1,355,2,1,3,1801
16417,2,3,974,5,2,8,670
16418,2,4,583,3,2,11,723
16419,6,6,1284,3,1,5,1592
16420,3,1,1,5,1,10,2175
16421,3,6,641,4,2,9,1895
16422,3,8,1230,2,2,2,1310
16423,6,4,493,2,2,1,917
16424,3,8,807,3,2,11,2114
16425,2,3,1235,2,2,2,2130
16426,2,2,233,3,2,2,965
16427,5,7,800,2,2,6,2375
16428,2,3,316,2,2,9,1834
16429,2,8,1019,2,1,11,435
16430,6,7,458,3,1,9,1830
16431,8,2,1455,3,2,11,1963
16432,8,1,672,4,2,6,2461
16433,2,7,423,2,2,3,177
16434,2,5,1026,2,2,4,1950
16435,2,3,1446,2,1,5,283
16436,7,6,693,3,2,2,310
16437,5,7,536,2,2,10,151
16438,7,8,588,4,2,9,1838
16439,8,6,1334,5,2,1,567
16440,5,8,1325,3,2,1,2424
16441,2,4,180,2,1,5,1697
16442,2,2,292,2,2,11,1762
16443,2,7,1160,2,2,4,1272
16444,2,7,1363,2,1,10,1124
16445,2,6,3,2,1,6,242
16446,5,1,881,3,2,10,1889
16447,2,7,590,3,2,9,793
16448,5,2,235,5,1,1,661
16449,7,5,496,3,2,11,1820
16450,2,3,396,4,2,1,884
16451,2,2,1104,2,2,7,365
16452,2,8,371,2,2,3,507
16453,2,4,1305,2,2,10,543
16454,3,4,913,5,1,10,1425
16455,5,1,1203,2,1,10,391
16456,3,7,1142,2,1,3,2349
16457,2,2,1178,2,2,9,2433
16458,3,7,515,1,1,5,124
16459,3,1,83,2,1,7,346
16460,2,8,941,2,1,6,2451
16461,2,4,413,1,2,1,1920
16462,1,7,1385,2,1,4,542
16463,2,2,501,5,2,8,485
16464,5,2,1371,2,1,7,1004
16465,2,8,577,2,2,5,231
16466,2,5,1149,2,2,5,1317
16467,3,2,810,3,2,9,401
16468,1,1,1321,4,2,9,1792
16469,7,2,1237,3,1,6,901
16470,2,6,1186,3,2,9,1100
16471,1,7,634,2,2,7,258
16472,3,5,259,2,1,11,1560
16473,2,1,574,2,2,6,2335
16474,2,3,1443,2,1,2,734
16475,3,8,1456,3,1,3,1771
16476,3,8,332,2,2,11,914
16477,2,4,584,3,1,9,159
16478,8,2,63,3,2,1,143
16479,5,8,1388,2,1,7,2018
16480,5,1,1290,1,2,1,230
16481,3,6,826,5,1,10,1781
16482,3,7,755,2,2,7,188
16483,2,7,275,2,1,8,1855
16484,5,2,344,2,2,3,192
16485,6,7,4,3,2,2,829
16486,3,6,234,3,1,5,1287
16487,2,2,298,3,1,3,957
16488,2,2,386,3,1,10,2075
16489,6,4,417,2,2,7,245
16490,2,4,142,1,1,10,545
16491,5,3,1418,4,1,2,390
16492,3,7,335,3,2,7,1562
16493,2,3,719,2,2,2,321
16494,5,6,949,3,1,7,523
16495,2,5,929,3,1,7,1366
16496,3,4,640,1,1,4,775
16497,2,2,15,3,1,10,985
16498,5,3,903,5,1,3,1663
16499,2,5,662,4,1,9,574
16500,2,6,110,3,1,11,314
16501,7,4,77,3,1,1,1100
16502,2,1,1191,2,1,4,1558
16503,2,4,365,3,2,10,2094
16504,3,4,996,3,1,4,1768
16505,3,3,645,2,2,8,817
16506,2,8,655,3,2,11,639
16507,1,2,1417,1,2,4,2190
16508,5,8,154,2,1,10,2377
16509,2,3,768,2,2,5,1686
16510,3,2,1394,3,2,4,2337
16511,2,4,172,2,2,1,2021
16512,2,4,279,1,1,8,2409
16513,1,3,536,3,2,2,1074
16514,3,6,568,2,2,10,591
16515,1,6,1379,1,2,5,1589
16516,2,8,981,3,2,10,2174
16517,2,7,392,3,2,2,1188
16518,2,6,585,2,2,5,1637
16519,2,6,361,2,1,4,1106
16520,5,6,684,3,2,10,1160
16521,3,2,677,2,2,6,2224
16522,3,8,1230,1,1,3,627
16523,3,2,697,1,2,6,391
16524,5,7,604,3,1,2,696
16525,1,1,563,3,1,3,2446
16526,2,4,1427,2,1,2,1274
16527,5,6,358,3,1,5,2106
16528,3,5,1419,2,2,5,1165
16529,5,2,1429,2,2,11,1000
16530,4,2,968,2,2,8,1324
16531,2,1,26,1,1,6,1880
16532,3,2,74,1,1,7,1897
16533,6,3,686,3,2,11,2468
16534,3,4,762,2,2,9,1055
16535,4,2,179,5,1,4,709
16536,2,3,601,3,2,6,1651
16537,3,7,171,3,1,7,2155
16538,4,1,1128,2,1,11,1361
16539,2,3,1047,2,2,3,1135
16540,3,4,1272,2,2,8,372
16541,2,8,331,2,2,4,717
16542,2,5,1392,5,2,4,256
16543,3,7,1378,5,1,2,1231
16544,7,8,1197,2,2,9,1327
16545,8,2,320,2,2,9,470
16546,3,5,1142,2,2,10,2144
16547,7,7,700,4,2,10,177
16548,5,6,174,2,1,5,1712
16549,5,1,523,1,1,8,1007
16550,5,1,1001,1,2,11,2300
16551,3,2,63,5,1,8,2359
16552,3,4,21,3,2,11,1405
16553,2,8,519,5,1,1,1622
16554,7,2,495,3,1,3,968
16555,2,1,437,1,1,2,2327
16556,2,2,235,3,1,5,1873
16557,3,3,822,3,1,3,873
16558,6,7,604,5,2,7,1042
16559,5,4,201,1,1,2,1767
16560,2,4,299,3,1,3,1262
16561,5,3,1330,3,2,11,913
16562,8,4,693,2,2,7,1866
16563,3,7,1,1,1,3,299
16564,3,3,134,2,2,3,1856
16565,3,1,989,2,2,5,1839
16566,2,1,762,2,2,1,1318
16567,1,4,227,3,2,3,2218
16568,5,5,832,1,1,2,482
16569,5,6,745,2,2,2,910
16570,3,2,1220,5,1,3,1207
16571,6,8,853,2,1,2,1711
16572,2,1,505,4,1,3,970
16573,2,7,1152,3,1,5,1384
16574,2,5,1154,2,2,10,822
16575,5,8,1003,4,2,10,1135
16576,5,6,216,3,1,7,366
16577,3,3,439,3,2,4,1665
16578,3,2,1445,3,1,7,2414
16579,2,7,430,2,1,5,2418
16580,2,1,1037,4,1,9,1882
16581,2,5,106,2,1,4,989
16582,3,7,1274,5,2,3,219
16583,7,8,552,5,2,2,2011
16584,5,3,181,2,2,10,2300
16585,2,6,736,2,1,4,1928
16586,2,4,324,3,2,2,2430
16587,4,5,607,2,1,4,999
16588,2,7,1390,2,2,3,1691
16589,2,6,324,3,1,9,1422
16590,2,4,610,2,2,5,1607
16591,3,1,28,1,2,3,1567
16592,2,4,94,2,1,7,1945
16593,2,5,656,2,2,11,2167
16594,3,2,1136,2,2,2,2360
16595,2,3,41,5,1,10,1705
16596,2,5,762,2,2,6,2368
16597,5,8,1371,2,1,1,1006
16598,7,1,893,4,1,8,1302
16599,2,1,637,2,1,6,2278
16600,2,6,1098,2,2,8,2132
16601,2,6,887,5,1,4,1321
16602,3,2,1295,3,2,3,2432
16603,7,1,1387,3,2,11,988
16604,2,8,687,3,2,10,1740
16605,3,1,1204,2,2,4,2204
16606,2,1,317,2,2,7,1535
16607,2,3,214,3,1,6,1090
16608,2,3,1181,3,2,9,1270
16609,1,1,172,3,1,7,2111
16610,5,7,906,2,2,3,1654
16611,2,3,968,3,2,10,1560
16612,4,1,51,3,2,5,2077
16613,2,7,311,4,1,8,379
16614,2,6,843,5,1,5,2030
16615,8,6,924,3,1,5,1734
16616,2,7,1118,3,1,3,561
16617,8,8,241,2,2,4,2283
16618,3,3,661,5,2,9,1473
16619,6,6,1009,3,2,9,441
16620,5,4,1248,3,2,3,2192
16621,2,6,993,1,1,5,703
16622,4,7,549,3,2,8,1396
16623,2,8,1018,3,2,5,1092
16624,5,8,732,3,2,7,1310
16625,3,2,477,5,2,10,1588
16626,5,2,136,1,1,3,962
16627,5,1,1,2,1,2,1407
16628,5,7,891,3,2,2,1655
16629,7,5,1021,2,1,11,1782
16630,7,5,720,5,2,11,937
16631,2,2,1049,3,2,9,367
16632,4,4,547,4,1,1,1852
16633,5,1,1260,2,2,1,1695
16634,7,2,656,2,2,2,1887
16635,6,6,176,1,1,6,1225
16636,2,1,798,2,2,6,192
16637,2,4,794,2,2,11,2236
16638,5,1,704,5,1,6,1918
16639,2,5,465,3,1,6,1178
16640,3,5,222,2,1,6,1153
16641,4,5,845,2,1,8,1736
16642,2,3,1191,3,2,6,460
16643,8,6,1053,2,2,9,245
16644,6,8,189,4,1,5,1651
16645,2,6,545,3,1,4,1350
16646,5,6,1256,3,2,1,881
16647,2,6,1225,3,1,11,1774
16648,5,4,1053,3,2,2,273
16649,3,6,880,2,2,11,1501
16650,4,7,1238,2,2,4,2431
16651,2,4,911,3,1,9,541
16652,5,6,529,4,2,4,328
16653,5,3,147,3,1,8,586
16654,2,1,211,4,2,2,695
16655,7,7,923,3,2,1,2026
16656,8,5,1340,2,2,9,2098
16657,3,5,1216,2,2,10,2387
16658,5,5,1115,1,2,6,1783
16659,3,4,1235,3,2,11,1943
16660,3,6,77,2,2,10,931
16661,2,5,233,1,2,5,1486
16662,3,4,598,3,2,3,1794
16663,3,3,765,5,2,9,2243
16664,5,8,167,4,1,2,2148
16665,2,6,800,3,1,10,1146
16666,2,8,990,4,1,8,2026
16667,5,7,531,3,2,4,2321
16668,2,6,385,1,1,7,2156
16669,2,3,303,5,1,8,1072
16670,2,1,464,2,2,1,1611
16671,3,7,411,1,2,10,1596
16672,6,3,1342,2,1,11,825
16673,4,3,563,2,2,1,1885
16674,2,8,159,1,2,9,527
16675,2,8,886,2,2,9,2220
16676,1,3,33,2,2,11,1502
16677,1,8,1138,2,2,10,666
16678,2,1,226,3,1,1,530
16679,7,4,1145,4,2,5,1235
16680,2,5,77,2,2,11,1418
16681,3,3,295,1,2,4,755
16682,2,6,744,2,1,10,197
16683,6,5,849,1,1,11,1622
16684,5,5,46,3,1,11,940
16685,2,4,1253,3,1,4,1327
16686,5,2,1241,5,2,11,1917
16687,2,3,1268,2,1,2,1741
16688,2,5,911,1,2,5,144
16689,2,6,298,2,1,11,377
16690,3,1,1385,1,1,2,1828
16691,2,1,686,2,1,3,2101
16692,3,4,187,2,2,8,202
16693,3,5,1211,2,1,9,1852
16694,3,1,563,2,2,9,786
16695,2,8,530,3,2,7,877
16696,2,2,475,3,1,4,753
16697,2,1,667,2,1,9,2364
16698,2,1,428,5,2,1,959
16699,3,1,1248,2,2,2,928
16700,8,6,98,2,1,10,1026
16701,2,2,1121,3,1,5,1369
16702,5,2,1131,2,2,5,2185
16703,2,1,1107,2,1,5,1305
16704,2,5,1379,3,1,8,1475
16705,3,4,347,2,2,10,1297
16706,5,8,767,3,2,2,724
16707,4,4,1440,1,1,10,2421
16708,5,6,750,2,2,9,2240
16709,2,5,50,1,1,5,2405
16710,5,3,1217,2,2,7,950
16711,7,6,471,2,1,9,348
16712,3,4,903,3,1,5,1410
16713,6,1,948,2,1,4,2370
16714,2,6,642,2,2,9,2071
16715,7,6,898,3,1,8,247
16716,2,5,375,2,2,3,587
16717,3,4,1309,3,2,4,2026
16718,5,3,781,3,1,9,225
16719,2,7,1199,2,2,1,1627
16720,6,6,316,5,2,11,222
16721,2,3,275,2,2,7,866
16722,2,3,460,2,1,10,238
16723,1,5,899,5,2,3,134
16724,2,4,683,3,1,10,1957
16725,2,7,1313,3,2,7,249
16726,5,4,648,2,1,9,296
16727,5,5,1406,3,2,10,1238
16728,8,8,753,3,2,11,2422
16729,5,1,1030,2,1,1,892
16730,7,8,1149,1,2,4,2280
16731,8,1,564,1,2,3,2320
16732,3,6,1027,5,1,6,1626
16733,2,1,1281,4,2,4,1447
16734,5,8,1238,2,2,5,1107
16735,2,4,683,2,1,5,479
16736,2,5,416,2,2,3,2472
16737,5,1,642,2,2,7,172
16738,8,1,1273,1,2,6,1208
16739,2,1,1119,4,1,9,937
16740,2,4,878,5,2,5,970
16741,3,7,635,3,1,3,1018
16742,2,3,1107,3,2,5,1761
16743,2,1,1301,3,1,11,2107
16744,3,5,659,1,2,10,1606
16745,2,8,1128,2,2,9,277
16746,2,3,206,2,1,5,1260
16747,4,1,318,3,1,7,363
16748,5,1,1041,5,1,11,2424
16749,2,5,126,2,2,1,1496
16750,3,6,865,3,2,7,2317
16751,2,5,592,5,2,4,1724
16752,8,2,177,3,1,11,1431
16753,2,7,152,2,2,5,960
16754,8,5,862,3,1,8,1068
16755,7,6,1072,2,1,8,1860
16756,3,5,1240,3,1,5,2271
16757,2,3,922,3,2,2,2277
16758,4,3,1246,4,2,6,1868
16759,2,5,540,2,2,6,1017
16760,2,8,931,2,2,1,2415
16761,2,3,262,3,1,5,502
16762,3,6,995,2,2,4,1816
16763,2,2,318,3,2,1,1763
16764,6,2,726,4,2,8,1438
16765,2,6,1293,2,1,8,1268
16766,5,7,511,2,1,2,2213
16767,2,1,735,3,2,10,1350
16768,2,1,957,2,2,11,444
16769,2,2,368,1,1,9,1496
16770,6,3,882,3,2,3,1919
16771,2,3,1204,5,1,3,1165
16772,5,1,1253,1,2,4,391
16773,2,2,1383,5,2,7,739
16774,7,7,586,2,1,2,1944
16775,2,5,266,5,2,10,1249
16776,2,7,770,1,2,2,1586
16777,5,7,301,3,1,9,1508
16778,2,4,1034,5,1,4,579
16779,3,5,18,2,2,11,943
16780,2,3,962,1,2,7,2141
16781,5,6,767,2,2,9,141
16782,2,4,687,2,1,7,737
16783,2,8,359,3,2,5,1116
16784,5,7,826,2,2,1,565
16785,2,1,334,2,1,9,483
16786,3,3,772,2,2,8,1581
16787,3,4,1326,3,1,5,1146
16788,8,6,1241,2,2,9,1470
16789,2,6,530,5,2,8,1795
16790,3,8,341,3,1,4,1346
16791,2,8,430,3,1,2,696
16792,2,8,996,2,2,9,2359
16793,3,1,918,2,1,9,782
16794,2,6,1416,2,1,7,613
16795,3,8,110,2,1,8,299
16796,5,6,1099,3,1,4,1738
16797,3,4,294,3,1,11,2303
16798,2,7,1438,2,1,10,196
16799,2,1,851,2,2,4,805
16800,2,7,696,3,1,11,1796
16801,2,4,834,3,1,1,2191
16802,2,2,338,2,2,9,556
16803,2,4,598,3,1,10,215
16804,5,5,1252,2,1,9,1694
16805,2,2,1170,5,2,5,838
16806,5,5,1063,3,2,11,2128
16807,8,5,253,2,2,7,1382
16808,2,1,1086,2,2,3,1813
16809,2,2,1147,4,1,11,1020
16810,3,8,33,2,2,8,1185
16811,2,4,1200,2,2,9,1262
16812,5,1,1265,3,2,8,942
16813,2,4,925,2,1,5,1038
16814,2,2,1377,4,2,6,1228
16815,2,6,847,3,1,3,747
16816,2,4,535,5,1,3,598
16817,2,3,438,2,2,7,1105
16818,2,2,471,2,1,9,1541
16819,2,2,1152,2,1,9,1817
16820,3,8,650,3,1,2,2466
16821,2,6,339,3,2,11,1952
16822,7,8,533,3,2,7,1537
16823,2,7,626,2,1,8,476
16824,2,6,70,2,1,1,1564
16825,2,8,1138,2,2,10,1864
16826,5,7,75,1,2,4,1773
16827,3,5,1133,1,1,9,225
16828,2,3,1102,2,1,9,1351
16829,2,3,1398,2,2,5,2147
16830,6,3,1165,2,2,7,927
16831,5,4,1356,2,1,11,859
16832,2,2,1361,4,1,6,2008
16833,3,2,1062,1,2,4,793
16834,2,1,927,2,2,7,159
16835,2,5,1354,2,2,3,929
16836,5,6,64,3,1,1,1113
16837,5,6,1330,2,1,11,2152
16838,2,6,197,2,1,2,341
16839,7,1,914,3,2,7,914
16840,3,1,169,2,2,10,694
16841,2,2,268,2,1,4,1203
16842,2,1,341,2,2,7,2335
16843,3,1,85,2,1,8,2197
16844,2,6,812,2,1,7,956
16845,3,4,138,2,2,5,1228
16846,2,7,781,2,1,1,1094
16847,2,4,760,3,1,6,1138
16848,1,1,169,3,2,7,2471
16849,6,8,1365,3,2,4,1543
16850,3,7,264,2,1,3,776
16851,3,8,1408,4,2,6,1493
16852,5,5,1180,2,2,10,1087
16853,5,8,1360,1,1,3,833
16854,2,1,309,2,2,10,1866
16855,2,8,1018,2,1,8,562
16856,3,4,1182,2,2,5,523
16857,2,4,733,2,2,6,130
16858,2,3,1205,3,2,3,2410
16859,5,1,428,2,1,1,1047
16860,2,2,80,3,2,11,1549
16861,2,5,510,2,1,1,365
16862,2,1,821,4,2,5,1641
16863,2,7,740,2,1,5,943
16864,7,2,912,3,2,1,2020
16865,3,7,1295,3,2,6,2452
16866,7,7,91,2,1,9,2459
16867,3,4,572,2,1,4,1424
16868,3,5,932,5,2,8,2235
16869,3,1,818,1,1,7,1899
16870,2,8,26,2,2,11,1777
16871,3,5,822,2,2,6,1872
16872,3,4,921,2,1,2,2308
16873,8,7,1160,3,1,9,1743
16874,4,4,1099,3,1,10,987
16875,2,3,394,2,2,6,2394
16876,2,6,880,2,1,10,703
16877,5,1,1100,2,1,1,833
16878,2,5,626,2,2,11,1310
16879,2,2,813,2,2,10,2497
16880,2,3,364,2,2,5,1400
16881,2,6,690,1,2,6,630
16882,2,2,306,3,1,8,1092
16883,3,7,1099,1,2,10,2251
16884,6,3,31,2,2,4,1569
16885,2,1,841,1,2,9,1138
16886,2,2,235,5,2,3,1538
16887,3,8,951,3,1,8,984
16888,2,5,1195,2,2,2,1424
16889,8,4,1181,2,2,6,1537
16890,2,3,901,2,1,1,451
16891,6,3,478,2,1,11,1125
16892,2,1,1059,5,1,4,1717
16893,7,3,1184,1,2,10,929
16894,3,6,1160,2,2,9,925
16895,8,5,1323,1,1,7,1065
16896,3,7,100,1,1,10,484
16897,3,4,261,2,2,10,2149
16898,3,1,406,2,2,4,541
16899,5,7,942,2,1,7,275
16900,1,8,73,2,1,3,744
16901,2,6,386,2,1,4,2116
16902,2,1,884,2,1,1,2057
16903,2,1,362,2,2,1,2312
16904,2,5,314,2,1,4,1332
16905,7,3,536,2,1,9,1146
16906,2,1,1212,2,2,1,1032
16907,3,2,16,3,2,2,1575
16908,5,7,417,3,1,5,1880
16909,7,5,1117,3,1,7,2131
16910,3,5,1205,5,2,2,383
16911,2,8,372,2,2,7,609
16912,6,2,961,4,1,5,1017
16913,2,7,748,2,1,6,1320
16914,5,5,391,2,2,3,573
16915,2,1,1253,3,1,10,2456
16916,2,6,492,2,2,6,1706
16917,1,3,622,2,2,2,1553
16918,5,7,126,3,2,10,1002
16919,2,4,1189,2,1,10,632
16920,3,8,392,5,2,5,1923
16921,3,8,740,4,1,5,1891
16922,2,7,867,2,2,6,611
16923,5,6,1393,3,1,3,982
16924,5,5,993,4,1,2,2324
16925,4,2,802,4,2,3,129
16926,3,5,614,3,2,4,1531
16927,5,5,837,2,1,8,2425
16928,2,7,372,2,2,11,2323
16929,2,8,1107,5,1,7,509
16930,2,7,954,2,2,1,1368
16931,1,5,306,3,1,7,1801
16932,2,4,1283,2,2,3,919
16933,2,3,931,2,1,4,615
16934,3,5,1368,2,1,10,1996
16935,2,5,1093,2,2,11,2244
16936,1,4,706,2,1,11,1237
16937,2,7,120,5,1,7,699
16938,5,5,606,3,1,2,1789
16939,2,2,339,3,1,9,1195
16940,2,7,378,3,2,11,875
16941,7,1,237,3,2,5,841
16942,3,4,260,2,2,4,1856
16943,2,5,1328,5,2,9,1000
16944,2,5,838,3,2,9,242
16945,2,4,1342,3,2,2,1755
16946,2,8,477,5,2,9,2076
16947,3,5,68,2,2,1,164
16948,3,3,1254,3,2,1,700
16949,2,2,609,3,1,6,918
16950,2,6,431,3,1,1,596
16951,3,4,1350,5,2,6,1457
16952,2,1,35,5,2,6,470
16953,3,5,816,2,2,11,1371
16954,3,6,1155,2,2,9,1004
16955,2,6,1278,2,1,7,1784
16956,2,3,829,3,1,2,1904
16957,2,7,933,2,2,1,235
16958,3,3,49,2,1,3,747
16959,3,8,65,3,1,2,1609
16960,3,4,91,3,1,8,1977
16961,6,6,870,3,2,10,1040
16962,3,5,415,2,2,11,1018
16963,5,1,550,3,2,10,2255
16964,2,8,1165,2,2,4,2250
16965,2,5,365,3,2,3,1571
16966,2,2,1219,3,2,2,2146
16967,3,2,33,2,2,1,1560
16968,2,2,416,2,1,7,961
16969,3,4,882,1,2,2,1856
16970,5,8,438,1,2,1,1867
16971,2,8,484,5,2,6,784
16972,3,4,275,3,2,4,1020
16973,2,5,1124,2,2,3,1705
16974,3,3,956,2,2,2,1997
16975,5,4,208,2,2,6,2480
16976,5,6,1047,2,2,4,1508
16977,2,6,1143,2,1,10,2297
16978,2,4,1061,5,1,6,476
16979,2,5,1022,2,1,4,1036
16980,2,5,1371,3,1,10,803
16981,6,1,616,2,1,9,1512
16982,2,8,522,2,2,6,730
16983,8,8,826,2,2,6,2239
16984,1,2,188,5,2,9,1878
16985,2,5,1304,2,2,4,1639
16986,2,1,1204,1,1,8,361
16987,5,7,269,2,1,4,146
16988,2,1,236,2,2,7,1267
16989,3,4,1083,2,1,9,1849
16990,2,8,1404,2,1,3,1585
16991,2,3,1042,2,2,5,164
16992,2,4,1255,2,1,1,878
16993,2,2,1060,2,1,4,406
16994,3,6,608,2,2,3,977
16995,6,8,1086,2,2,3,551
16996,2,5,1050,3,1,6,1985
16997,3,8,1199,2,2,6,2276
16998,2,3,27,2,1,2,1170
16999,2,8,808,2,1,6,1383
17000,3,3,1280,5,2,2,1447
17001,5,7,645,3,2,10,1735
17002,2,1,119,1,2,2,136
17003,5,4,1255,2,1,9,1948
17004,5,4,214,2,1,8,2104
17005,2,6,454,1,2,7,2425
17006,3,3,539,2,1,1,1546
17007,2,2,1035,2,1,3,319
17008,5,3,1118,2,2,9,1787
17009,3,1,931,2,1,7,2175
17010,2,3,1269,1,1,6,1416
17011,5,1,772,2,1,7,1119
17012,3,8,466,3,2,9,1397
17013,5,3,545,2,2,9,591
17014,2,2,816,2,2,10,1973
17015,5,5,234,3,2,9,251
17016,2,5,308,5,1,10,336
17017,5,3,296,2,2,6,1882
17018,3,6,1263,2,2,1,338
17019,2,4,1024,2,2,4,191
17020,2,8,564,3,2,8,670
17021,7,5,511,2,2,11,1296
17022,3,3,311,3,2,5,1163
17023,6,5,207,4,2,1,1697
17024,2,7,804,2,2,6,1902
17025,5,1,812,5,1,1,253
17026,3,3,1090,1,1,1,986
17027,3,7,595,2,2,1,1320
17028,5,3,452,3,2,7,1197
17029,2,5,434,2,2,10,1217
17030,3,2,1026,2,1,11,2472
17031,3,8,1037,2,1,7,1648
17032,2,7,1080,2,2,8,1314
17033,2,4,1060,3,1,6,234
17034,3,8,1088,5,1,11,1609
17035,2,3,1229,4,2,10,839
17036,2,8,1052,3,2,6,1947
17037,5,7,334,2,1,6,1100
17038,2,3,971,2,2,1,150
17039,2,7,804,4,2,2,2283
17040,3,2,852,1,1,3,1096
17041,2,2,93,3,1,8,1943
17042,3,2,711,2,1,8,698
17043,2,4,1002,3,2,1,1053
17044,7,6,343,1,1,5,1363
17045,2,7,138,3,1,4,2365
17046,2,6,281,4,1,1,360
17047,3,8,152,2,1,6,641
17048,2,4,1071,4,2,7,2169
17049,5,7,1269,3,1,1,331
17050,5,2,854,3,2,1,2010
17051,5,6,643,2,2,11,1330
17052,2,2,292,2,1,6,481
17053,7,1,697,3,1,3,1755
17054,3,4,164,2,2,5,189
17055,2,1,1194,2,1,11,1294
17056,2,3,322,3,1,6,2498
17057,5,4,1115,2,2,3,1626
17058,1,7,423,2,2,10,944
17059,2,7,486,2,1,3,2452
17060,4,3,1168,3,2,5,2440
17061,5,7,951,2,2,7,1946
17062,2,2,56,3,2,11,680
17063,5,2,266,2,2,1,2145
17064,2,6,888,2,2,1,1930
17065,7,3,939,2,1,11,572
17066,3,6,1120,2,2,9,250
17067,2,7,42,2,2,10,830
17068,4,5,296,3,2,8,298
17069,2,2,1156,1,1,8,784
17070,7,3,983,5,1,6,896
17071,2,3,149,5,1,10,291
17072,5,6,1264,2,2,7,2053
17073,3,1,613,3,1,6,414
17074,5,2,1106,2,2,3,1264
17075,2,8,663,2,1,7,682
17076,4,2,523,2,1,7,389
17077,2,2,147,2,2,6,522
17078,2,1,5,5,1,3,2077
17079,2,4,517,1,1,11,357
17080,5,8,958,3,2,2,526
17081,3,2,196,2,2,1,2341
17082,3,1,133,2,2,9,702
17083,7,1,204,2,2,7,136
17084,7,6,873,4,1,5,1173
17085,2,2,960,2,2,5,925
17086,3,1,418,2,1,4,2355
17087,2,1,476,3,2,9,2220
17088,4,6,217,3,1,4,357
17089,7,2,353,4,1,7,532
17090,7,8,1226,3,2,8,2485
17091,5,5,532,2,2,10,1208
17092,3,4,590,2,2,5,2196
17093,2,8,1238,2,2,10,406
17094,2,1,1199,2,1,9,967
17095,2,8,1259,2,2,11,765
17096,8,3,1325,1,1,11,965
17097,3,4,1004,2,1,5,554
17098,8,7,346,1,2,9,1252
17099,4,6,308,3,2,10,2336
17100,7,7,1054,3,2,11,1522
17101,3,8,261,2,1,11,1995
17102,2,4,407,2,1,9,1933
17103,2,6,864,5,2,10,2275
17104,3,6,312,3,2,3,842
17105,2,8,1239,2,2,1,1991
17106,2,2,404,2,2,1,708
17107,5,8,1016,3,2,6,2099
17108,4,5,353,2,1,9,1252
17109,4,3,544,2,2,7,1725
17110,2,4,690,2,2,11,343
17111,1,4,626,2,1,2,1759
17112,5,8,145,3,1,6,806
17113,5,4,819,2,2,9,965
17114,2,6,715,3,1,3,624
17115,5,8,1277,2,2,6,1564
17116,5,1,476,3,1,7,1731
17117,3,5,515,5,1,2,1425
17118,2,5,809,3,1,9,2474
17119,7,8,809,3,2,10,1577
17120,8,6,66,2,2,10,1344
17121,4,3,1103,5,2,11,2031
17122,2,7,1267,2,1,5,1462
17123,2,6,996,3,2,6,233
17124,2,3,1181,2,1,11,1652
17125,5,6,590,2,2,2,1873
17126,7,6,623,2,1,7,785
17127,2,6,494,3,1,4,219
17128,8,2,552,2,2,5,2299
17129,5,7,88,2,1,7,239
17130,2,6,1144,2,2,6,2017
17131,2,5,134,2,2,5,2455
17132,2,1,891,2,2,3,740
17133,3,4,631,2,1,6,1658
17134,2,4,478,2,2,6,1787
17135,5,1,452,5,2,6,824
17136,5,6,797,2,2,11,2193
17137,3,2,362,2,1,11,2270
17138,2,6,1103,5,2,1,2060
17139,3,7,351,2,2,2,582
17140,2,6,976,2,1,9,1685
17141,8,3,79,2,1,9,1711
17142,3,4,656,2,2,9,1042
17143,2,4,1435,3,2,11,1961
17144,3,5,1147,2,2,5,2490
17145,5,4,238,3,1,5,1031
17146,2,3,108,2,2,4,2188
17147,2,4,572,3,2,8,1058
17148,5,7,919,4,2,8,1860
17149,2,1,871,3,2,2,1360
17150,2,4,340,2,2,11,314
17151,5,2,459,2,1,9,837
17152,5,3,997,2,2,1,744
17153,7,5,790,2,1,4,2066
17154,2,5,885,1,1,3,654
17155,2,5,297,2,1,2,1639
17156,3,1,960,3,2,10,505
17157,5,3,777,2,1,1,1793
17158,3,5,1237,2,1,9,849
17159,2,8,391,5,2,5,217
17160,2,1,55,2,2,4,2361
17161,5,2,252,2,1,1,808
17162,3,7,457,2,2,11,797
17163,2,6,606,5,2,10,351
17164,2,2,1032,2,1,6,1244
17165,4,7,436,5,1,6,307
17166,6,7,815,2,1,7,577
17167,2,3,1158,4,1,7,2428
17168,2,2,705,3,2,2,323
17169,2,8,848,2,2,6,1524
17170,2,4,872,2,2,3,2477
17171,2,1,325,3,1,2,602
17172,2,3,462,5,2,4,177
17173,5,8,576,2,1,7,1304
17174,3,5,1008,3,2,11,1677
17175,7,1,501,3,1,5,214
17176,5,4,420,2,1,7,1869
17177,2,3,63,2,1,10,806
17178,2,8,60,2,2,4,379
17179,1,4,26,2,1,1,1131
17180,7,8,895,3,1,6,670
17181,3,4,373,2,2,8,2236
17182,2,3,1395,3,1,11,1032
17183,1,1,57,2,2,1,301
17184,2,7,797,3,1,7,499
17185,2,2,1298,4,1,7,322
